城市,日期,累积确诊人数,累积治愈人数,累积死亡人数
东莞,2020/2/10,62,4,0
东莞,2020/2/11,67,7,0
东莞,2020/2/12,70,7,1
东莞,2020/2/13,73,7,1
东莞,2020/2/14,81,10,1
东莞,2020/2/15,89,12,1
东莞,2020/2/16,89,15,1
东莞,2020/2/17,91,19,1
东莞,2020/2/18,91,24,1
东莞,2020/2/19,92,26,1
东莞,2020/2/20,93,27,1
东莞,2020/2/21,93,27,1
东莞,2020/2/22,94,27,1
东莞,2020/2/23,96,32,1
东莞,2020/2/24,97,36,1
东莞,2020/2/25,97,40,1
东莞,2020/2/26,97,40,1
东莞,2020/2/27,98,43,1
东莞,2020/2/28,99,47,1
东莞,2020/2/29,99,54,1
东莞,2020/3/1,99,57,1
东莞,2020/3/2,99,63,1
东莞,2020/3/3,99,74,1
东莞,2020/3/4,99,82,1
东莞,2020/3/5,99,88,1
东莞,2020/3/6,99,88,1
东莞,2020/3/7,99,88,1
东莞,2020/3/8,99,88,1
东莞,2020/3/9,99,88,1
东莞,2020/3/10,99,96,1
东莞,2020/3/11,99,96,1
东莞,2020/3/12,99,96,1
东莞,2020/3/13,99,96,1
东莞,2020/3/14,99,97,1
东莞,2020/3/15,99,97,1
东莞,2020/3/16,99,97,1
东莞,2020/3/17,99,97,1
东莞,2020/3/18,99,97,1
东莞,2020/3/19,99,97,1
东莞,2020/3/20,99,97,1
东莞,2020/3/21,99,97,1
东莞,2020/3/22,99,97,1
东莞,2020/3/23,99,97,1
东莞,2020/3/24,99,97,1
东莞,2020/3/25,99,97,1
东莞,2020/3/26,99,97,1
东莞,2020/3/27,99,97,1
东莞,2020/3/28,99,97,1
东莞,2020/3/29,99,98,1
东莞,2020/3/30,99,98,1
东莞,2020/3/31,99,98,1
东莞,2020/4/1,99,98,1
东莞,2020/4/2,99,98,1
东莞,2020/4/3,99,98,1
东莞,2020/4/4,99,98,1
东莞,2020/4/5,99,98,1
东莞,2020/4/6,99,98,1
东莞,2020/4/7,99,98,1
东莞,2020/4/8,99,98,1
东莞,2020/4/9,99,98,1
东莞,2020/4/10,99,98,1
东莞,2020/4/11,99,98,1
东莞,2020/4/12,99,98,1
东莞,2020/4/13,99,98,1
东莞,2020/4/14,99,98,1
东莞,2020/4/15,99,98,1
东莞,2020/4/16,99,98,1
东莞,2020/4/17,99,98,1
东莞,2020/4/18,99,98,1
东莞,2020/4/19,99,98,1
东莞,2020/4/20,99,98,1
东莞,2020/4/21,99,98,1
东莞,2020/4/22,99,98,1
东莞,2020/4/23,99,98,1
东莞,2020/4/24,99,98,1
东莞,2020/4/25,99,98,1
东莞,2020/4/26,99,98,1
东莞,2020/4/27,99,98,1
东莞,2020/4/28,99,98,1
东莞,2020/4/29,99,98,1
东莞,2020/4/30,99,98,1
东莞,2020/5/1,99,98,1
东莞,2020/5/2,99,98,1
东莞,2020/5/3,99,98,1
东莞,2020/5/4,99,98,1
东莞,2020/5/5,99,98,1
东莞,2020/5/6,99,98,1
东莞,2020/5/7,99,98,1
东莞,2020/5/8,99,98,1
东莞,2020/5/9,99,98,1
东莞,2020/5/10,99,98,1
东莞,2020/5/11,99,98,1
东莞,2020/5/12,99,98,1
东莞,2020/5/13,99,98,1
东莞,2020/5/14,99,98,1
东莞,2020/5/15,99,98,1
东莞,2020/5/16,99,98,1
东莞,2020/5/17,99,98,1
东莞,2020/5/18,99,98,1
东莞,2020/5/19,99,98,1
东莞,2020/5/20,99,98,1
东莞,2020/5/21,99,98,1
东莞,2020/5/22,99,98,1
东莞,2020/5/23,99,98,1
东莞,2020/5/24,99,98,1
东莞,2020/5/25,99,98,1
东莞,2020/5/26,99,98,1
东莞,2020/5/27,99,98,1
东莞,2020/5/28,99,98,1
东莞,2020/5/29,99,98,1
东莞,2020/5/30,99,98,1
东莞,2020/5/31,99,98,1
东莞,2020/6/1,99,98,1
东莞,2020/6/2,99,98,1
东莞,2020/6/3,99,98,1
东莞,2020/6/4,99,98,1
东莞,2020/6/5,99,98,1
东莞,2020/6/6,99,98,1
东莞,2020/6/7,99,98,1
东莞,2020/6/8,99,98,1
东莞,2020/6/9,99,98,1
东莞,2020/6/10,99,98,1
东莞,2020/6/11,99,98,1
东莞,2020/6/12,99,98,1
东莞,2020/6/13,99,98,1
东莞,2020/6/14,99,98,1
东莞,2020/6/15,99,98,1
东莞,2020/6/16,99,98,1
东莞,2020/6/17,99,98,1
东莞,2020/6/18,99,98,1
东莞,2020/6/19,99,98,1
东莞,2020/6/20,99,98,1
东莞,2020/6/21,99,98,1
东莞,2020/6/22,99,98,1
东莞,2020/6/23,99,98,1
东莞,2020/6/24,99,98,1
东莞,2020/6/25,99,98,1
东莞,2020/6/26,99,98,1
东莞,2020/6/27,99,98,1
东莞,2020/6/28,99,98,1
东莞,2020/6/29,99,98,1
东莞,2020/6/30,99,98,1
外地来津,2020/1/25,1,0,0
外地来津,2020/1/26,2,0,0
外地来津,2020/1/27,2,0,0
外地来津,2020/1/28,2,0,0
外地来津,2020/1/29,4,0,0
外地来津,2020/1/30,4,0,0
外地来津,2020/1/31,4,0,0
外地来津,2020/2/1,4,0,0
外地来津,2020/2/2,4,0,0
外地来津,2020/2/3,6,0,0
外地来津,2020/2/4,6,0,0
外地来津,2020/2/5,6,0,0
外地来津,2020/2/6,6,0,0
外地来津,2020/2/7,6,0,0
外地来津,2020/2/8,6,0,0
外地来津,2020/2/9,6,0,0
外地来津,2020/2/10,6,1,0
外地来津,2020/2/11,6,1,0
外地来津,2020/2/12,6,1,0
外地来津,2020/2/13,6,1,0
外地来津,2020/2/14,6,1,0
外地来津,2020/2/15,6,2,0
外地来津,2020/2/16,6,3,0
外地来津,2020/2/17,6,3,0
外地来津,2020/2/18,6,3,0
外地来津,2020/2/19,6,4,0
外地来津,2020/2/20,6,4,0
外地来津,2020/2/21,6,4,0
外地来津,2020/2/22,6,4,0
外地来津,2020/2/23,6,5,0
外地来津,2020/2/24,6,5,0
外地来津,2020/2/25,6,5,0
外地来津,2020/2/26,6,5,0
外地来津,2020/2/27,6,6,0
外地来津,2020/2/28,6,6,0
外地来津,2020/2/29,6,6,0
外地来津,2020/3/1,6,6,0
外地来津,2020/3/2,6,6,0
外地来津,2020/3/3,6,6,0
外地来津,2020/3/4,6,6,0
外地来津,2020/3/5,6,6,0
外地来津,2020/3/6,6,6,0
外地来津,2020/3/7,6,6,0
外地来津,2020/3/8,6,6,0
外地来津,2020/3/9,6,6,0
外地来津,2020/3/10,6,6,0
外地来津,2020/3/11,6,6,0
外地来津,2020/3/12,6,6,0
外地来津,2020/3/13,6,6,0
外地来津,2020/3/14,6,6,0
外地来津,2020/3/15,6,6,0
外地来津,2020/3/16,6,6,0
外地来津,2020/3/17,6,6,0
外地来津,2020/3/18,6,6,0
外地来津,2020/3/19,6,6,0
外地来津,2020/3/20,6,6,0
外地来津,2020/3/21,6,6,0
外地来津,2020/3/22,6,6,0
外地来津,2020/3/23,6,6,0
外地来津,2020/3/24,6,6,0
外地来津,2020/3/25,6,6,0
外地来津,2020/3/26,6,6,0
外地来津,2020/3/27,6,6,0
外地来津,2020/3/28,6,6,0
外地来津,2020/3/29,6,6,0
外地来津,2020/3/30,6,6,0
外地来津,2020/3/31,6,6,0
外地来津,2020/4/1,6,6,0
外地来津,2020/4/2,6,6,0
外地来津,2020/4/3,6,6,0
外地来津,2020/4/4,6,6,0
外地来津,2020/4/5,6,6,0
外地来津,2020/4/6,6,6,0
外地来津,2020/4/7,6,6,0
外地来津,2020/4/8,6,6,0
外地来津,2020/4/9,6,6,0
外地来津,2020/4/10,6,6,0
外地来津,2020/4/11,6,6,0
外地来津,2020/4/12,6,6,0
外地来津,2020/4/13,6,6,0
外地来津,2020/4/14,6,6,0
外地来津,2020/4/15,6,6,0
外地来津,2020/4/16,6,6,0
外地来津,2020/4/17,6,6,0
外地来津,2020/4/18,6,6,0
外地来津,2020/4/19,6,6,0
外地来津,2020/4/20,6,6,0
外地来津,2020/4/21,6,6,0
外地来津,2020/4/22,6,6,0
外地来津,2020/4/23,6,6,0
外地来津,2020/4/24,6,6,0
外地来津,2020/4/25,6,6,0
外地来津,2020/4/26,6,6,0
外地来津,2020/4/27,6,6,0
外地来津,2020/4/28,6,6,0
外地来津,2020/4/29,6,6,0
外地来津,2020/4/30,6,6,0
外地来津,2020/5/1,6,6,0
外地来津,2020/5/2,6,6,0
外地来津,2020/5/3,6,6,0
外地来津,2020/5/4,6,6,0
外地来津,2020/5/5,6,6,0
外地来津,2020/5/6,6,6,0
外地来津,2020/5/7,6,6,0
外地来津,2020/5/8,6,6,0
外地来津,2020/5/9,6,6,0
外地来津,2020/5/10,6,6,0
外地来津,2020/5/11,6,6,0
外地来津,2020/5/12,6,6,0
外地来津,2020/5/13,6,6,0
外地来津,2020/5/14,6,6,0
外地来津,2020/5/15,6,6,0
外地来津,2020/5/16,6,6,0
外地来津,2020/5/17,6,6,0
外地来津,2020/5/18,6,6,0
外地来津,2020/5/19,6,6,0
外地来津,2020/5/20,6,6,0
外地来津,2020/5/21,6,6,0
外地来津,2020/5/22,6,6,0
外地来津,2020/5/23,6,6,0
外地来津,2020/5/24,6,6,0
外地来津,2020/5/25,6,6,0
外地来津,2020/5/26,6,6,0
外地来津,2020/5/27,6,6,0
外地来津,2020/5/28,6,6,0
外地来津,2020/5/29,6,6,0
外地来津,2020/5/30,6,6,0
外地来津,2020/5/31,6,6,0
外地来津,2020/6/1,6,6,0
外地来津,2020/6/2,6,6,0
外地来津,2020/6/3,6,6,0
外地来津,2020/6/4,6,6,0
外地来津,2020/6/5,6,6,0
外地来津,2020/6/6,6,6,0
外地来津,2020/6/7,6,6,0
外地来津,2020/6/8,6,6,0
外地来津,2020/6/9,6,6,0
外地来津,2020/6/10,6,6,0
外地来津,2020/6/11,6,6,0
外地来津,2020/6/12,6,6,0
外地来津,2020/6/13,6,6,0
外地来津,2020/6/14,6,6,0
外地来津,2020/6/15,6,6,0
外地来津,2020/6/16,6,6,0
外地来津,2020/6/17,6,6,0
外地来津,2020/6/18,6,6,0
外地来津,2020/6/19,6,6,0
外地来津,2020/6/20,6,6,0
外地来津,2020/6/21,6,6,0
外地来津,2020/6/22,6,6,0
外地来津,2020/6/23,6,6,0
外地来津,2020/6/24,6,6,0
外地来津,2020/6/25,6,6,0
外地来津,2020/6/26,6,6,0
外地来津,2020/6/27,6,6,0
外地来津,2020/6/28,6,6,0
外地来津,2020/6/29,6,6,0
外地来津,2020/6/30,6,6,0
延安,2020/1/23,1,0,0
延安,2020/1/24,1,0,0
延安,2020/1/25,1,0,0
延安,2020/1/26,2,0,0
延安,2020/1/27,2,0,0
延安,2020/1/28,3,0,0
延安,2020/1/29,3,0,0
延安,2020/1/30,7,0,0
延安,2020/1/31,7,0,0
延安,2020/2/1,7,0,0
延安,2020/2/2,7,0,0
延安,2020/2/3,7,0,0
延安,2020/2/4,7,0,0
延安,2020/2/5,7,0,0
延安,2020/2/6,7,0,0
延安,2020/2/7,8,0,0
延安,2020/2/8,8,0,0
延安,2020/2/9,8,0,0
延安,2020/2/10,8,2,0
延安,2020/2/11,8,3,0
延安,2020/2/12,8,6,0
延安,2020/2/13,8,6,0
延安,2020/2/14,8,6,0
延安,2020/2/15,8,6,0
延安,2020/2/16,8,6,0
延安,2020/2/17,8,6,0
延安,2020/2/18,8,6,0
延安,2020/2/19,8,6,0
延安,2020/2/20,8,6,0
延安,2020/2/21,8,6,0
延安,2020/2/22,8,8,0
延安,2020/2/23,8,8,0
延安,2020/2/24,8,8,0
延安,2020/2/25,8,8,0
延安,2020/2/26,8,8,0
延安,2020/2/27,8,8,0
延安,2020/2/28,8,8,0
延安,2020/2/29,8,8,0
延安,2020/3/1,8,8,0
延安,2020/3/2,8,8,0
延安,2020/3/3,8,8,0
延安,2020/3/4,8,8,0
延安,2020/3/5,8,8,0
延安,2020/3/6,8,8,0
延安,2020/3/7,8,8,0
延安,2020/3/8,8,8,0
延安,2020/3/9,8,8,0
延安,2020/3/10,8,8,0
延安,2020/3/11,8,8,0
延安,2020/3/12,8,8,0
延安,2020/3/13,8,8,0
延安,2020/3/14,8,8,0
延安,2020/3/15,8,8,0
延安,2020/3/16,8,8,0
延安,2020/3/17,8,8,0
延安,2020/3/18,8,8,0
延安,2020/3/19,8,8,0
延安,2020/3/20,8,8,0
延安,2020/3/21,8,8,0
延安,2020/3/22,8,8,0
延安,2020/3/23,8,8,0
延安,2020/3/24,8,8,0
延安,2020/3/25,8,8,0
延安,2020/3/26,8,8,0
延安,2020/3/27,8,8,0
延安,2020/3/28,8,8,0
延安,2020/3/29,8,8,0
延安,2020/3/30,8,8,0
延安,2020/3/31,8,8,0
延安,2020/4/1,8,8,0
延安,2020/4/2,8,8,0
延安,2020/4/3,8,8,0
延安,2020/4/4,8,8,0
延安,2020/4/5,8,8,0
延安,2020/4/6,8,8,0
延安,2020/4/7,8,8,0
延安,2020/4/8,8,8,0
延安,2020/4/9,8,8,0
延安,2020/4/10,8,8,0
延安,2020/4/11,8,8,0
延安,2020/4/12,8,8,0
延安,2020/4/13,8,8,0
延安,2020/4/14,8,8,0
延安,2020/4/15,8,8,0
延安,2020/4/16,8,8,0
延安,2020/4/17,8,8,0
延安,2020/4/18,8,8,0
延安,2020/4/19,8,8,0
延安,2020/4/20,8,8,0
延安,2020/4/21,8,8,0
延安,2020/4/22,8,8,0
延安,2020/4/23,8,8,0
延安,2020/4/24,8,8,0
延安,2020/4/25,8,8,0
延安,2020/4/26,8,8,0
延安,2020/4/27,8,8,0
延安,2020/4/28,8,8,0
延安,2020/4/29,8,8,0
延安,2020/4/30,8,8,0
延安,2020/5/1,8,8,0
延安,2020/5/2,8,8,0
延安,2020/5/3,8,8,0
延安,2020/5/4,8,8,0
延安,2020/5/5,8,8,0
延安,2020/5/6,8,8,0
延安,2020/5/7,8,8,0
延安,2020/5/8,8,8,0
延安,2020/5/9,8,8,0
延安,2020/5/10,8,8,0
延安,2020/5/11,8,8,0
延安,2020/5/12,8,8,0
延安,2020/5/13,8,8,0
延安,2020/5/14,8,8,0
延安,2020/5/15,8,8,0
延安,2020/5/16,8,8,0
延安,2020/5/17,8,8,0
延安,2020/5/18,8,8,0
延安,2020/5/19,8,8,0
延安,2020/5/20,8,8,0
延安,2020/5/21,8,8,0
延安,2020/5/22,8,8,0
延安,2020/5/23,8,8,0
延安,2020/5/24,8,8,0
延安,2020/5/25,8,8,0
延安,2020/5/26,8,8,0
延安,2020/5/27,8,8,0
延安,2020/5/28,8,8,0
延安,2020/5/29,8,8,0
延安,2020/5/30,8,8,0
延安,2020/5/31,8,8,0
延安,2020/6/1,8,8,0
延安,2020/6/2,8,8,0
延安,2020/6/3,8,8,0
延安,2020/6/4,8,8,0
延安,2020/6/5,8,8,0
延安,2020/6/6,8,8,0
延安,2020/6/7,8,8,0
延安,2020/6/8,8,8,0
延安,2020/6/9,8,8,0
延安,2020/6/10,8,8,0
延安,2020/6/11,8,8,0
延安,2020/6/12,8,8,0
延安,2020/6/13,8,8,0
延安,2020/6/14,8,8,0
延安,2020/6/15,8,8,0
延安,2020/6/16,8,8,0
延安,2020/6/17,8,8,0
延安,2020/6/18,8,8,0
延安,2020/6/19,8,8,0
延安,2020/6/20,8,8,0
延安,2020/6/21,8,8,0
延安,2020/6/22,8,8,0
延安,2020/6/23,8,8,0
延安,2020/6/24,8,8,0
延安,2020/6/25,8,8,0
延安,2020/6/26,8,8,0
延安,2020/6/27,8,8,0
延安,2020/6/28,8,8,0
延安,2020/6/29,8,8,0
延安,2020/6/30,8,8,0
黑河,2020/2/1,1,0,0
黑河,2020/2/2,1,0,0
黑河,2020/2/3,1,0,0
黑河,2020/2/4,1,0,0
黑河,2020/2/5,1,0,0
黑河,2020/2/6,1,0,0
黑河,2020/2/7,2,0,0
黑河,2020/2/8,2,0,0
黑河,2020/2/9,4,0,0
黑河,2020/2/10,4,0,0
黑河,2020/2/11,6,0,0
黑河,2020/2/12,10,0,0
黑河,2020/2/13,13,0,0
黑河,2020/2/14,13,0,0
黑河,2020/2/15,14,0,0
黑河,2020/2/16,14,0,0
黑河,2020/2/17,14,0,0
黑河,2020/2/18,14,0,0
黑河,2020/2/19,14,3,0
黑河,2020/2/20,14,3,0
黑河,2020/2/21,14,4,0
黑河,2020/2/22,14,9,0
黑河,2020/2/23,14,9,0
黑河,2020/2/24,14,9,0
黑河,2020/2/25,14,9,0
黑河,2020/2/26,14,9,0
黑河,2020/2/27,14,9,0
黑河,2020/2/28,14,10,0
黑河,2020/2/29,14,11,0
黑河,2020/3/1,14,11,0
黑河,2020/3/2,14,11,0
黑河,2020/3/3,14,11,0
黑河,2020/3/4,14,11,0
黑河,2020/3/5,14,11,0
黑河,2020/3/6,14,13,0
黑河,2020/3/7,14,13,0
黑河,2020/3/8,14,13,0
黑河,2020/3/9,14,13,0
黑河,2020/3/10,14,13,0
黑河,2020/3/11,14,13,0
黑河,2020/3/12,14,13,0
黑河,2020/3/13,14,13,0
黑河,2020/3/14,14,13,0
黑河,2020/3/15,14,13,0
黑河,2020/3/16,14,13,0
黑河,2020/3/17,14,13,0
黑河,2020/3/18,14,13,0
黑河,2020/3/19,14,13,0
黑河,2020/3/20,14,13,0
黑河,2020/3/21,14,13,0
黑河,2020/3/22,14,13,0
黑河,2020/3/23,14,14,0
黑河,2020/3/24,14,14,0
黑河,2020/3/25,14,14,0
黑河,2020/3/26,14,14,0
黑河,2020/3/27,14,14,0
黑河,2020/3/28,14,14,0
黑河,2020/3/29,14,14,0
黑河,2020/3/30,14,14,0
黑河,2020/3/31,14,14,0
黑河,2020/4/1,14,14,0
黑河,2020/4/2,14,14,0
黑河,2020/4/3,14,14,0
黑河,2020/4/4,14,14,0
黑河,2020/4/5,14,14,0
黑河,2020/4/6,14,14,0
黑河,2020/4/7,14,14,0
黑河,2020/4/8,14,14,0
黑河,2020/4/9,14,14,0
黑河,2020/4/10,14,14,0
黑河,2020/4/11,14,14,0
黑河,2020/4/12,14,14,0
黑河,2020/4/13,14,14,0
黑河,2020/4/14,14,14,0
黑河,2020/4/15,14,14,0
黑河,2020/4/16,14,14,0
黑河,2020/4/17,14,14,0
黑河,2020/4/18,14,14,0
黑河,2020/4/19,14,14,0
黑河,2020/4/20,14,14,0
黑河,2020/4/21,14,14,0
黑河,2020/4/22,14,14,0
黑河,2020/4/23,14,14,0
黑河,2020/4/24,14,14,0
黑河,2020/4/25,14,14,0
黑河,2020/4/26,14,14,0
黑河,2020/4/27,14,14,0
黑河,2020/4/28,14,14,0
黑河,2020/4/29,14,14,0
黑河,2020/4/30,14,14,0
黑河,2020/5/1,14,14,0
黑河,2020/5/2,14,14,0
黑河,2020/5/3,14,14,0
黑河,2020/5/4,14,14,0
黑河,2020/5/5,14,14,0
黑河,2020/5/6,14,14,0
黑河,2020/5/7,14,14,0
黑河,2020/5/8,14,14,0
黑河,2020/5/9,14,14,0
黑河,2020/5/10,14,14,0
黑河,2020/5/11,14,14,0
黑河,2020/5/12,14,14,0
黑河,2020/5/13,14,14,0
黑河,2020/5/14,14,14,0
黑河,2020/5/15,14,14,0
黑河,2020/5/16,14,14,0
黑河,2020/5/17,14,14,0
黑河,2020/5/18,14,14,0
黑河,2020/5/19,14,14,0
黑河,2020/5/20,14,14,0
黑河,2020/5/21,14,14,0
黑河,2020/5/22,14,14,0
黑河,2020/5/23,14,14,0
黑河,2020/5/24,14,14,0
黑河,2020/5/25,14,14,0
黑河,2020/5/26,14,14,0
黑河,2020/5/27,14,14,0
黑河,2020/5/28,14,14,0
黑河,2020/5/29,14,14,0
黑河,2020/5/30,14,14,0
黑河,2020/5/31,14,14,0
黑河,2020/6/1,14,14,0
黑河,2020/6/2,14,14,0
黑河,2020/6/3,14,14,0
黑河,2020/6/4,14,14,0
黑河,2020/6/5,14,14,0
黑河,2020/6/6,14,14,0
黑河,2020/6/7,14,14,0
黑河,2020/6/8,14,14,0
黑河,2020/6/9,14,14,0
黑河,2020/6/10,14,14,0
黑河,2020/6/11,14,14,0
黑河,2020/6/12,14,14,0
黑河,2020/6/13,14,14,0
黑河,2020/6/14,14,14,0
黑河,2020/6/15,14,14,0
黑河,2020/6/16,14,14,0
黑河,2020/6/17,14,14,0
黑河,2020/6/18,14,14,0
黑河,2020/6/19,14,14,0
黑河,2020/6/20,14,14,0
黑河,2020/6/21,14,14,0
黑河,2020/6/22,14,14,0
黑河,2020/6/23,14,14,0
黑河,2020/6/24,14,14,0
黑河,2020/6/25,14,14,0
黑河,2020/6/26,14,14,0
黑河,2020/6/27,14,14,0
黑河,2020/6/28,14,14,0
黑河,2020/6/29,14,14,0
黑河,2020/6/30,14,14,0
渝北区,2020/1/23,2,0,0
渝北区,2020/1/24,2,0,0
渝北区,2020/1/25,4,0,0
渝北区,2020/1/26,5,0,0
渝北区,2020/1/27,6,0,0
渝北区,2020/1/28,6,0,0
渝北区,2020/1/29,7,0,0
渝北区,2020/1/30,10,0,0
渝北区,2020/1/31,11,0,0
渝北区,2020/2/1,12,0,0
渝北区,2020/2/2,12,0,0
渝北区,2020/2/3,12,0,0
渝北区,2020/2/4,12,0,0
渝北区,2020/2/5,12,0,0
渝北区,2020/2/6,12,2,0
渝北区,2020/2/7,12,2,0
渝北区,2020/2/8,12,2,0
渝北区,2020/2/9,13,2,0
渝北区,2020/2/10,15,2,0
渝北区,2020/2/11,15,2,0
渝北区,2020/2/12,15,3,0
渝北区,2020/2/13,15,4,0
渝北区,2020/2/14,15,5,0
渝北区,2020/2/15,15,5,0
渝北区,2020/2/16,15,7,0
渝北区,2020/2/17,16,7,0
渝北区,2020/2/18,16,8,0
渝北区,2020/2/19,16,9,0
渝北区,2020/2/20,17,9,0
渝北区,2020/2/21,17,10,0
渝北区,2020/2/22,17,10,0
渝北区,2020/2/23,17,10,0
渝北区,2020/2/24,17,10,0
渝北区,2020/2/25,17,11,0
渝北区,2020/2/26,17,11,0
渝北区,2020/2/27,17,13,0
渝北区,2020/2/28,17,15,0
渝北区,2020/2/29,17,15,0
渝北区,2020/3/1,17,16,0
渝北区,2020/3/2,17,16,0
渝北区,2020/3/3,17,16,0
渝北区,2020/3/4,17,16,0
渝北区,2020/3/5,17,16,0
渝北区,2020/3/6,17,16,0
渝北区,2020/3/7,17,17,0
渝北区,2020/3/8,17,17,0
渝北区,2020/3/9,17,17,0
渝北区,2020/3/10,17,17,0
渝北区,2020/3/11,17,17,0
渝北区,2020/3/12,17,17,0
渝北区,2020/3/13,17,17,0
渝北区,2020/3/14,17,17,0
渝北区,2020/3/15,17,17,0
渝北区,2020/3/16,17,17,0
渝北区,2020/3/17,17,17,0
渝北区,2020/3/18,17,17,0
渝北区,2020/3/19,17,17,0
渝北区,2020/3/20,17,17,0
渝北区,2020/3/21,17,17,0
渝北区,2020/3/22,17,17,0
渝北区,2020/3/23,17,17,0
渝北区,2020/3/24,17,17,0
渝北区,2020/3/25,17,17,0
渝北区,2020/3/26,17,17,0
渝北区,2020/3/27,17,17,0
渝北区,2020/3/28,17,17,0
渝北区,2020/3/29,17,17,0
渝北区,2020/3/30,17,17,0
渝北区,2020/3/31,17,17,0
渝北区,2020/4/1,17,17,0
渝北区,2020/4/2,17,17,0
渝北区,2020/4/3,17,17,0
渝北区,2020/4/4,17,17,0
渝北区,2020/4/5,17,17,0
渝北区,2020/4/6,17,17,0
渝北区,2020/4/7,17,17,0
渝北区,2020/4/8,17,17,0
渝北区,2020/4/9,17,17,0
渝北区,2020/4/10,17,17,0
渝北区,2020/4/11,17,17,0
渝北区,2020/4/12,17,17,0
渝北区,2020/4/13,17,17,0
渝北区,2020/4/14,17,17,0
渝北区,2020/4/15,17,17,0
渝北区,2020/4/16,17,17,0
渝北区,2020/4/17,17,17,0
渝北区,2020/4/18,17,17,0
渝北区,2020/4/19,17,17,0
渝北区,2020/4/20,17,17,0
渝北区,2020/4/21,17,17,0
渝北区,2020/4/22,17,17,0
渝北区,2020/4/23,17,17,0
渝北区,2020/4/24,17,17,0
渝北区,2020/4/25,17,17,0
渝北区,2020/4/26,17,17,0
渝北区,2020/4/27,17,17,0
渝北区,2020/4/28,17,17,0
渝北区,2020/4/29,17,17,0
渝北区,2020/4/30,17,17,0
渝北区,2020/5/1,17,17,0
渝北区,2020/5/2,17,17,0
渝北区,2020/5/3,17,17,0
渝北区,2020/5/4,17,17,0
渝北区,2020/5/5,17,17,0
渝北区,2020/5/6,17,17,0
渝北区,2020/5/7,17,17,0
渝北区,2020/5/8,17,17,0
渝北区,2020/5/9,17,17,0
渝北区,2020/5/10,17,17,0
渝北区,2020/5/11,17,17,0
渝北区,2020/5/12,17,17,0
渝北区,2020/5/13,17,17,0
渝北区,2020/5/14,17,17,0
渝北区,2020/5/15,17,17,0
渝北区,2020/5/16,17,17,0
渝北区,2020/5/17,17,17,0
渝北区,2020/5/18,17,17,0
渝北区,2020/5/19,17,17,0
渝北区,2020/5/20,17,17,0
渝北区,2020/5/21,17,17,0
渝北区,2020/5/22,17,17,0
渝北区,2020/5/23,17,17,0
渝北区,2020/5/24,17,17,0
渝北区,2020/5/25,17,17,0
渝北区,2020/5/26,17,17,0
渝北区,2020/5/27,17,17,0
渝北区,2020/5/28,17,17,0
渝北区,2020/5/29,17,17,0
渝北区,2020/5/30,17,17,0
渝北区,2020/5/31,17,17,0
渝北区,2020/6/1,17,17,0
渝北区,2020/6/2,17,17,0
渝北区,2020/6/3,17,17,0
渝北区,2020/6/4,17,17,0
渝北区,2020/6/5,17,17,0
渝北区,2020/6/6,17,17,0
渝北区,2020/6/7,17,17,0
渝北区,2020/6/8,17,17,0
渝北区,2020/6/9,17,17,0
渝北区,2020/6/10,17,17,0
渝北区,2020/6/11,17,17,0
渝北区,2020/6/12,17,17,0
渝北区,2020/6/13,17,17,0
渝北区,2020/6/14,17,17,0
渝北区,2020/6/15,17,17,0
渝北区,2020/6/16,17,17,0
渝北区,2020/6/17,17,17,0
渝北区,2020/6/18,17,17,0
渝北区,2020/6/19,17,17,0
渝北区,2020/6/20,17,17,0
渝北区,2020/6/21,17,17,0
渝北区,2020/6/22,17,17,0
渝北区,2020/6/23,17,17,0
渝北区,2020/6/24,17,17,0
渝北区,2020/6/25,17,17,0
渝北区,2020/6/26,17,17,0
渝北区,2020/6/27,17,17,0
渝北区,2020/6/28,17,17,0
渝北区,2020/6/29,17,17,0
渝北区,2020/6/30,17,17,0
清远,2020/1/23,1,0,0
清远,2020/1/24,2,0,0
清远,2020/1/25,3,0,0
清远,2020/1/26,3,0,0
清远,2020/1/27,5,0,0
清远,2020/1/28,6,0,0
清远,2020/1/29,6,0,0
清远,2020/1/30,6,1,0
清远,2020/1/31,6,1,0
清远,2020/2/1,6,1,0
清远,2020/2/2,6,2,0
清远,2020/2/3,8,2,0
清远,2020/2/4,10,2,0
清远,2020/2/5,10,2,0
清远,2020/2/6,10,2,0
清远,2020/2/7,10,3,0
清远,2020/2/8,10,3,0
清远,2020/2/9,10,3,0
清远,2020/2/10,10,5,0
清远,2020/2/11,12,5,0
清远,2020/2/12,12,5,0
清远,2020/2/13,12,5,0
清远,2020/2/14,12,7,0
清远,2020/2/15,12,7,0
清远,2020/2/16,12,7,0
清远,2020/2/17,12,9,0
清远,2020/2/18,12,9,0
清远,2020/2/19,12,9,0
清远,2020/2/20,12,9,0
清远,2020/2/21,12,9,0
清远,2020/2/22,12,10,0
清远,2020/2/23,12,10,0
清远,2020/2/24,12,12,0
清远,2020/2/25,12,12,0
清远,2020/2/26,12,12,0
清远,2020/2/27,12,12,0
清远,2020/2/28,12,12,0
清远,2020/2/29,12,12,0
清远,2020/3/1,12,12,0
清远,2020/3/2,12,12,0
清远,2020/3/3,12,12,0
清远,2020/3/4,12,12,0
清远,2020/3/5,12,12,0
清远,2020/3/6,12,12,0
